feature_ID	mz	rtime
848.4323403_69.26759704	848.4323403	69.26759704
848.5792231_118.8288218	848.5792231	118.8288218
848.7969806_112.8616467	848.7969806	112.8616467
849.584038_118.4628855	849.584038	118.4628855
850.4323052_68.85806628	850.4323052	68.85806628
850.5886779_80.24908979	850.5886779	80.24908979
850.5951998_114.7898873	850.5951998	114.7898873
851.5979499_118.9376721	851.5979499	118.9376721
852.4292366_69.19266152	852.4292366	69.19266152
852.5392334_125.0993627	852.5392334	125.0993627
852.6092543_92.41428136	852.6092543	92.41428136
853.5389437_125.4424673	853.5389437	125.4424673
854.4098481_73.19594651	854.4098481	73.19594651
854.5470693_126.1800933	854.5470693	126.1800933
854.8120022_115.7880747	854.8120022	115.7880747
855.5570101_127.7538794	855.5570101	127.7538794
855.9400047_112.6040672	855.9400047	112.6040672
856.4240171_72.14078722	856.4240171	72.14078722
856.9422408_113.2763974	856.9422408	113.2763974
858.3722358_73.70664373	858.3722358	73.70664373
858.4598767_70.53949457	858.4598767	70.53949457
860.3691609_75.08452155	860.3691609	75.08452155
860.4573755_71.45483577	860.4573755	71.45483577
860.5421786_123.7795227	860.5421786	123.7795227
861.5456648_123.008673	861.5456648	123.008673
862.4557669_72.42135361	862.4557669	72.42135361
862.5583434_124.0608144	862.5583434	124.0608144
863.5611039_123.3345373	863.5611039	123.3345373
864.4070701_72.81636555	864.4070701	72.81636555
864.5736586_120.9779464	864.5736586	120.9779464
865.5768343_120.0385189	865.5768343	120.0385189
866.4040743_73.95175794	866.4040743	73.95175794
866.590115_121.3560752	866.590115	121.3560752
867.5938655_120.9260158	867.5938655	120.9260158
867.816848_112.8371564	867.816848	112.8371564
868.4004068_73.30337926	868.4004068	73.30337926
870.3510613_75.06284338	870.3510613	75.06284338
872.3492175_74.0257442	872.3492175	74.0257442
872.5635553_118.2152066	872.5635553	118.2152066
872.8334206_113.3231456	872.8334206	113.3231456
873.3353966_113.5978413	873.3353966	113.5978413
873.8343982_113.6396613	873.8343982	113.6396613
874.3475267_82.94385257	874.3475267	82.94385257
876.342472_74.14192284	876.342472	74.14192284
876.5374606_127.1177542	876.5374606	127.1177542
877.5411875_126.749482	877.5411875	126.749482
877.8098732_113.2378884	877.8098732	113.2378884
878.5519255_127.7581318	878.5519255	127.7581318
879.5539836_128.1753732	879.5539836	128.1753732
880.3807589_74.51916668	880.3807589	74.51916668
880.5699384_123.0741146	880.5699384	123.0741146
881.3840447_112.7971027	881.3840447	112.7971027
881.5701915_122.1838361	881.5701915	122.1838361
881.8828822_114.7414907	881.8828822	114.7414907
882.3792044_76.25589155	882.3792044	76.25589155
882.5852998_126.6186755	882.5852998	126.6186755
883.1353624_174.0817271	883.1353624	174.0817271
884.3757521_74.51327291	884.3757521	74.51327291
885.6694778_119.3814564	885.6694778	119.3814564
886.5578458_119.8806662	886.5578458	119.8806662
886.8059338_113.2991709	886.8059338	113.2991709
888.5485015_83.81886837	888.5485015	83.81886837
889.9255693_108.6383448	889.9255693	108.6383448
890.5746959_65.31745375	890.5746959	65.31745375
892.3709199_70.67576441	892.3709199	70.67576441
892.5320341_128.7440529	892.5320341	128.7440529
892.5749573_63.54025061	892.5749573	63.54025061
894.3668922_70.9594642	894.3668922	70.9594642
894.5712927_62.96123646	894.5712927	62.96123646
896.3659667_70.9767437	896.3659667	70.9767437
896.5638307_119.5648354	896.5638307	119.5648354
896.5673379_70.48538108	896.5673379	70.48538108
896.7980963_111.8394929	896.7980963	111.8394929
897.5661496_120.9892045	897.5661496	120.9892045
898.3643464_71.28766822	898.3643464	71.28766822
898.7942977_112.4775828	898.7942977	112.4775828
900.3552826_71.86373311	900.3552826	71.86373311
900.5715425_115.2658871	900.5715425	115.2658871
900.6050816_72.61313899	900.6050816	72.61313899
902.3524879_71.11208375	902.3524879	71.11208375
902.6031559_68.41882352	902.6031559	68.41882352
902.785145_61.10568681	902.785145	61.10568681
904.3529727_71.08853757	904.3529727	71.08853757
904.3926198_70.64285738	904.3926198	70.64285738
904.779501_61.66009725	904.779501	61.66009725
905.9199607_110.868558	905.9199607	110.868558
906.3959589_69.57113095	906.3959589	69.57113095
906.5825665_127.7113038	906.5825665	127.7113038
906.8281799_113.8916639	906.8281799	113.8916639
907.3282409_113.5199437	907.3282409	113.5199437
907.8293553_113.4828983	907.8293553	113.4828983
908.3879283_69.0641627	908.3879283	69.0641627
908.8321925_113.5530588	908.8321925	113.5530588
909.9140974_116.5342488	909.9140974	116.5342488
910.3860189_69.39715706	910.3860189	69.39715706
911.8028568_113.1130196	911.8028568	113.1130196
912.3870123_69.57541996	912.3870123	69.57541996
914.3834945_70.28174537	914.3834945	70.28174537
914.5764374_100.3572001	914.5764374	100.3572001
915.3787098_112.8443025	915.3787098	112.8443025
916.4199648_71.6833734	916.4199648	71.6833734
916.6025947_65.77598241	916.6025947	65.77598241
916.7814326_112.8767192	916.7814326	112.8767192
918.329208_72.91582927	918.329208	72.91582927
918.4188717_70.53802529	918.4188717	70.53802529
918.6018544_67.32420514	918.6018544	67.32420514
920.4165329_71.92699317	920.4165329	71.92699317
921.9247947_199.2763701	921.9247947	199.2763701
922.0676_198.9101931	922.0676	198.9101931
922.2103415_200.6732191	922.2103415	200.6732191
922.3683456_73.15148334	922.3683456	73.15148334
922.8007319_117.1812379	922.8007319	117.1812379
923.9289696_112.7145893	923.9289696	112.7145893
924.3640203_73.93350172	924.3640203	73.93350172
924.5720281_115.7333565	924.5720281	115.7333565
925.57562_115.595746	925.57562	115.595746
926.3615048_73.37662256	926.3615048	73.37662256
928.358036_74.52763979	928.358036	74.52763979
928.4465316_73.66085859	928.4465316	73.66085859
930.3096137_74.5860937	930.3096137	74.5860937
930.44281_72.24199048	930.44281	72.24199048
935.8054934_112.9616645	935.8054934	112.9616645
938.3418132_74.67152947	938.3418132	74.67152947
938.4772262_71.85660854	938.4772262	71.85660854
940.336305_74.3207237	940.336305	74.3207237
940.8216657_113.7768084	940.8216657	113.7768084
941.3214026_113.7621395	941.3214026	113.7621395
941.8215702_113.6194161	941.8215702	113.6194161
942.3338042_75.14098612	942.3338042	75.14098612
943.6821468_148.9248801	943.6821468	148.9248801
944.3283533_75.18673328	944.3283533	75.18673328
945.7980831_113.1399562	945.7980831	113.1399562
948.5362899_65.75543045	948.5362899	65.75543045
948.622259_67.48509017	948.622259	67.48509017
949.1211253_58.66772997	949.1211253	58.66772997
949.371794_113.0526109	949.371794	113.0526109
949.8705565_114.2346505	949.8705565	114.2346505
950.5310217_63.41984867	950.5310217	63.41984867
950.652797_201.5838878	950.652797	201.5838878
952.322928_71.11772821	952.322928	71.11772821
952.5317812_63.72997622	952.5317812	63.72997622
954.3216249_71.14935309	954.3216249	71.14935309
954.5233592_62.8768875	954.5233592	62.8768875
955.3191292_70.50931879	955.3191292	70.50931879
956.3107366_71.43991658	956.3107366	71.43991658
957.3192001_70.72033425	957.3192001	70.72033425
958.3178508_71.02574649	958.3178508	71.02574649
959.3137408_71.58810664	959.3137408	71.58810664
960.3113497_71.06787005	960.3113497	71.06787005
961.3344837_70.02369919	961.3344837	70.02369919
962.3072662_71.23396097	962.3072662	71.23396097
962.3547838_69.60836829	962.3547838	69.60836829
963.3295113_70.04017053	963.3295113	70.04017053
963.6425516_149.7266516	963.6425516	149.7266516
964.3053262_72.44183777	964.3053262	72.44183777
964.3539393_69.71959391	964.3539393	69.71959391
964.5078919_77.7672881	964.5078919	77.7672881
964.5262405_115.6193075	964.5262405	115.6193075
964.7835509_112.0777001	964.7835509	112.0777001
965.3266626_70.98290392	965.3266626	70.98290392
966.3462573_69.32392424	966.3462573	69.32392424
967.3220104_71.27586424	967.3220104	71.27586424
968.348535_69.55519639	968.348535	69.55519639
968.5586256_115.9802693	968.5586256	115.9802693
969.7975433_113.0197788	969.7975433	113.0197788
970.3411152_69.57443004	970.3411152	69.57443004
974.336262_71.8354404	974.336262	71.8354404
974.8180933_113.4684483	974.8180933	113.4684483
975.3163829_113.7401977	975.3163829	113.7401977
975.8154414_113.6413753	975.8154414	113.6413753
976.3759915_70.4384393	976.3759915	70.4384393
976.8183074_113.8238889	976.8183074	113.8238889
979.7911896_113.4158296	979.7911896	113.4158296
980.3267281_73.69186256	980.3267281	73.69186256
982.3232002_73.00007855	982.3232002	73.00007855
983.3650033_112.4467904	983.3650033	112.4467904
984.3187003_73.8494198	984.3187003	73.8494198
984.7693166_112.8135117	984.7693166	112.8135117
986.2971876_72.37224572	986.2971876	72.37224572
986.4052747_72.15060198	986.4052747	72.15060198
987.2955101_71.47225972	987.2955101	71.47225972
989.3134453_70.66751543	989.3134453	70.66751543
990.6594312_148.7531275	990.6594312	148.7531275
990.7892055_115.3432349	990.7892055	115.3432349
991.3124845_69.98164465	991.3124845	69.98164465
991.6730878_148.1499711	991.6730878	148.1499711
991.9159129_112.7410548	991.9159129	112.7410548
992.3100634_70.44041439	992.3100634	70.44041439
992.6754092_148.6517953	992.6754092	148.6517953
993.3091377_69.95934086	993.3091377	69.95934086
993.6791174_148.083812	993.6791174	148.083812
994.3055258_71.4040331	994.3055258	71.4040331
994.682391_147.7305797	994.682391	147.7305797
995.3076274_74.33710332	995.3076274	74.33710332
996.3028404_73.84667603	996.3028404	73.84667603
996.4336544_72.37450395	996.4336544	72.37450395
998.2977367_73.97023833	998.2977367	73.97023833
1000.294411_74.83076155	1000.294411	74.83076155
1002.658882_149.1025172	1002.658882	149.1025172
1003.159753_148.6706348	1003.159753	148.6706348
1004.288407_75.06688132	1004.288407	75.06688132
1005.690044_147.5503922	1005.690044	147.5503922
1005.990297_169.468399	1005.990297	169.468399
1006.491593_169.4987764	1006.491593	169.4987764
1006.491986_62.77354834	1006.491986	62.77354834
1008.482715_64.0506535	1008.482715	64.0506535
1008.809353_113.2985516	1008.809353	113.2985516
1009.308319_113.5800213	1009.308319	113.5800213
1009.811911_113.6067811	1009.811911	113.6067811
1010.284565_70.81649002	1010.284565	70.81649002
1010.48838_63.06752026	1010.48838	63.06752026
1012.279957_71.05456942	1012.279957	71.05456942
1013.659456_148.2851261	1013.659456	148.2851261
1013.785262_113.2923689	1013.785262	113.2923689
1014.279451_71.17218441	1014.279451	71.17218441
1014.482963_64.37334436	1014.482963	64.37334436
1014.660748_148.8992769	1014.660748	148.8992769
1015.672925_147.8752812	1015.672925	147.8752812
1016.276428_71.14122619	1016.276428	71.14122619
1016.523832_65.67477227	1016.523832	65.67477227
1016.676755_147.3081504	1016.676755	147.3081504
1017.359576_113.3421502	1017.359576	113.3421502
1017.503161_182.0928143	1017.503161	182.0928143
1017.688999_147.2703904	1017.688999	147.2703904
1018.135106_149.4143444	1018.135106	149.4143444
1018.272285_71.72894078	1018.272285	71.72894078
1018.693569_147.2304782	1018.693569	147.2304782
1019.134295_148.6917748	1019.134295	148.6917748
1019.705049_146.0190396	1019.705049	146.0190396
1020.13902_148.8177261	1020.13902	148.8177261
1020.270495_70.93396613	1020.270495	70.93396613
1020.31401_69.6129851	1020.31401	69.6129851
1020.708128_146.3925507	1020.708128	146.3925507
1021.710602_145.9778694	1021.710602	145.9778694
1022.267545_71.81348632	1022.267545	71.81348632
1022.31146_69.68850939	1022.31146	69.68850939
1024.310175_69.51834696	1024.310175	69.51834696
1024.490272_68.27887108	1024.490272	68.27887108
1024.653183_149.1769713	1024.653183	149.1769713
1026.305974_70.29878516	1026.305974	70.29878516
1026.486559_65.46752976	1026.486559	65.46752976
1028.303103_69.77160809	1028.303103	69.77160809
1030.132798_148.9234929	1030.132798	148.9234929
1030.30145_70.16030959	1030.30145	70.16030959
1030.634347_148.0652086	1030.634347	148.0652086
1031.136276_148.6114185	1031.136276	148.6114185
1032.145538_148.5124571	1032.145538	148.5124571
1032.296923_70.75980649	1032.296923	70.75980649
1032.647797_147.3323302	1032.647797	147.3323302
1033.150473_147.0531515	1033.150473	147.0531515
1034.155359_146.8367679	1034.155359	146.8367679
1036.332231_70.40324305	1036.332231	70.40324305
1037.657354_148.070641	1037.657354	148.070641
1037.788758_113.0184042	1037.788758	113.0184042
1038.33178_72.09318683	1038.33178	72.09318683
1038.659641_148.0368733	1038.659641	148.0368733
1039.674229_147.056483	1039.674229	147.056483
1040.282815_73.7103384	1040.282815	73.7103384
1040.677038_147.0451755	1040.677038	147.0451755
1041.689595_146.8165018	1041.689595	146.8165018
1042.633682_146.5364561	1042.633682	146.5364561
1042.691518_146.7534264	1042.691518	146.7534264
1042.804589_113.8365395	1042.804589	113.8365395
1043.134772_147.9505168	1043.134772	147.9505168
1043.306202_113.4943633	1043.306202	113.4943633
1044.143428_147.6739574	1044.143428	147.6739574
1044.274901_73.35234599	1044.274901	73.35234599
1044.365428_73.49415681	1044.365428	73.49415681
1044.649501_146.3565188	1044.649501	146.3565188
1044.708684_145.5700413	1044.708684	145.5700413
1045.656985_146.0960104	1045.656985	146.0960104
1045.720819_145.3877195	1045.720819	145.3877195
1046.158885_146.6955064	1046.158885	146.6955064
1046.274802_73.30253467	1046.274802	73.30253467
1046.724439_145.2549072	1046.724439	145.2549072
1047.165399_145.8966804	1047.165399	145.8966804
1047.739138_145.2215336	1047.739138	145.2215336
1048.740802_144.7325551	1048.740802	144.7325551
1049.743931_144.6705343	1049.743931	144.6705343
1051.352397_113.5098756	1051.352397	113.5098756
1052.758171_113.3490471	1052.758171	113.3490471
1054.258721_74.89847042	1054.258721	74.89847042
1054.635371_146.9297571	1054.635371	146.9297571
1055.136512_147.0310695	1055.136512	147.0310695
1056.144388_146.9004686	1056.144388	146.9004686
1056.648888_145.434146	1056.648888	145.434146
1057.656754_146.079034	1057.656754	146.079034
1058.663801_145.7415829	1058.663801	145.7415829
1059.167745_145.31281	1059.167745	145.31281
1059.672209_145.1929907	1059.672209	145.1929907
1059.903767_112.5089444	1059.903767	112.5089444
1060.251176_76.3171836	1060.251176	76.3171836
1061.683994_144.7375242	1061.683994	144.7375242
1063.673665_145.879537	1063.673665	145.879537
1064.456204_64.47066445	1064.456204	64.47066445
1066.447349_63.16002496	1066.447349	63.16002496
1067.703478_144.8256733	1067.703478	144.8256733
1068.24396_71.25824716	1068.24396	71.25824716
1068.44558_63.29606034	1068.44558	63.29606034
1068.707868_144.8273452	1068.707868	144.8273452
1069.716646_144.3664281	1069.716646	144.3664281
1070.238239_71.00411153	1070.238239	71.00411153
1070.721989_143.9413453	1070.721989	143.9413453
1071.164098_144.9638462	1071.164098	144.9638462
1072.237822_70.96132971	1072.237822	70.96132971
1073.180438_144.6983628	1073.180438	144.6983628
1073.685447_145.0816715	1073.685447	145.0816715
1074.233743_70.84063102	1074.233743	70.84063102
1075.196518_143.7985351	1075.196518	143.7985351
1076.230266_71.81585389	1076.230266	71.81585389
1076.794082_113.6039437	1076.794082	113.6039437
1077.296836_113.8791939	1077.296836	113.8791939
1078.232185_70.68571908	1078.232185	70.68571908
1080.225911_71.70747105	1080.225911	71.70747105
1080.27328_70.17756455	1080.27328	70.17756455
1081.570442_150.5880065	1081.570442	150.5880065
1082.263594_69.62858488	1082.263594	69.62858488
1082.664223_144.2347353	1082.664223	144.2347353
1084.263162_69.73207433	1084.263162	69.73207433
1084.420988_74.930067	1084.420988	74.930067
1084.679582_143.8852285	1084.679582	143.8852285
1085.346398_112.750941	1085.346398	112.750941
1086.263595_69.89140028	1086.263595	69.89140028
1086.417239_75.05709934	1086.417239	75.05709934
1088.255556_69.91188856	1088.255556	69.91188856
1090.252352_71.61282079	1090.252352	71.61282079
1091.702933_143.8537695	1091.702933	143.8537695
1092.293778_71.8395159	1092.293778	71.8395159
1094.292429_70.35242054	1094.292429	70.35242054
1098.242731_73.15197967	1098.242731	73.15197967
1100.238146_72.98656869	1100.238146	72.98656869
1100.762266_112.2916233	1100.762266	112.2916233
1102.234044_73.02174688	1102.234044	73.02174688
1105.773275_112.921523	1105.773275	112.921523
1106.182963_74.50298877	1106.182963	74.50298877
1110.793717_114.140962	1110.793717	114.140962
1111.290686_113.5393028	1111.290686	113.5393028
1111.79296_113.713745	1111.79296	113.713745
1114.214626_74.16350827	1114.214626	74.16350827
1116.209164_74.63689386	1116.209164	74.63689386
1118.208105_74.98059774	1118.208105	74.98059774
1119.342926_112.925711	1119.342926	112.925711
1120.74635_112.6518862	1120.74635	112.6518862
1126.203882_70.26898335	1126.203882	70.26898335
1126.406888_63.70703571	1126.406888	63.70703571
1127.894446_112.8331282	1127.894446	112.8331282
1128.199715_70.83401243	1128.199715	70.83401243
1130.195988_71.80902899	1130.195988	71.80902899
1132.192455_72.14952954	1132.192455	72.14952954
1134.189178_71.18064119	1134.189178	71.18064119
1136.19006_70.93555773	1136.19006	70.93555773
1138.227855_70.36507002	1138.227855	70.36507002
1140.224909_70.06264561	1140.224909	70.06264561
1142.222141_69.93446892	1142.222141	69.93446892
1144.224296_69.89889195	1144.224296	69.89889195
1144.785256_113.282515	1144.785256	113.282515
